account_id,support_month,tickets,support_hours,cost
62,2023-06-01,3,4.2,252.12
62,2023-07-01,8,11.34,680.47
62,2023-08-01,2,2.4,144.09
62,2023-09-01,8,4.48,269.02
62,2023-10-01,3,2.04,122.16
62,2023-11-01,10,14.72,883.33
62,2023-12-01,6,7.68,460.56
62,2024-01-01,2,1.46,87.37
62,2024-02-01,6,3.61,216.42
62,2024-03-01,5,2.94,176.57
62,2024-04-01,4,3.84,230.67
62,2024-05-01,4,5.1,305.98
62,2024-06-01,4,2.46,147.44
62,2024-07-01,7,10.4,624.05
62,2024-08-01,9,11.39,683.35
62,2024-09-01,6,3.82,229.25
62,2024-10-01,6,4.34,260.62
62,2024-11-01,9,9.99,599.55
62,2024-12-01,4,4.51,270.78
63,2023-01-01,2,1.37,82.44
63,2023-02-01,3,3.47,208.43
63,2023-03-01,0,0.0,0.0
63,2023-04-01,2,2.98,178.65
63,2023-05-01,0,0.0,0.0
63,2023-06-01,1,0.68,40.64
63,2023-07-01,0,0.0,0.0
63,2023-08-01,2,2.77,166.1
63,2023-09-01,1,0.91,54.44
63,2023-10-01,1,1.1,66.27
63,2023-11-01,2,2.16,129.4
63,2023-12-01,2,1.38,82.64
63,2024-01-01,1,1.13,67.54
63,2024-02-01,2,1.64,98.48
63,2024-03-01,2,2.55,153.28
63,2024-04-01,2,2.03,121.94
63,2024-05-01,1,0.77,46.42
63,2024-06-01,2,2.59,155.47
63,2024-07-01,3,2.69,161.15
63,2024-08-01,2,2.03,121.76
63,2024-09-01,0,0.0,0.0
63,2024-10-01,1,1.16,69.74
63,2024-11-01,2,2.5,149.87
63,2024-12-01,1,0.91,54.84
64,2023-01-01,5,3.91,234.66
64,2023-02-01,8,4.03,242.09
64,2023-03-01,4,2.11,126.66
64,2023-04-01,5,4.12,247.45
64,2023-05-01,8,5.1,306.14
64,2023-06-01,7,10.09,605.65
64,2023-07-01,6,5.68,340.79
64,2023-08-01,3,4.37,262.34
64,2023-09-01,3,1.74,104.19
64,2023-10-01,5,6.16,369.48
64,2023-11-01,11,8.6,516.16
64,2023-12-01,6,5.64,338.47
64,2024-01-01,8,10.03,601.75
64,2024-02-01,9,9.43,566.06
64,2024-03-01,5,6.19,371.29
64,2024-04-01,12,11.14,668.68
64,2024-05-01,5,2.54,152.39
64,2024-06-01,8,5.99,359.12
64,2024-07-01,7,4.27,255.99
64,2024-08-01,3,3.75,224.82
64,2024-09-01,7,9.12,547.18
64,2024-10-01,5,6.44,386.35
64,2024-11-01,11,10.28,616.93
64,2024-12-01,4,2.78,167.05
65,2023-01-01,1,0.56,33.4
65,2023-02-01,2,1.7,101.92
65,2023-03-01,1,0.74,44.16
65,2023-04-01,2,1.98,118.5
65,2023-05-01,2,2.13,127.94
65,2023-06-01,3,2.74,164.13
65,2023-07-01,1,1.24,74.36
65,2023-08-01,4,4.82,288.97
65,2023-09-01,2,1.25,74.84
65,2023-10-01,1,1.08,64.62
65,2023-11-01,2,1.12,66.93
65,2023-12-01,0,0.0,0.0
65,2024-01-01,2,1.1,66.27
65,2024-02-01,2,2.84,170.31
65,2024-03-01,1,0.99,59.15
65,2024-04-01,1,1.32,79.06
65,2024-05-01,0,0.0,0.0
65,2024-06-01,1,1.36,81.68
65,2024-07-01,0,0.0,0.0
65,2024-08-01,1,0.57,34.5
65,2024-09-01,1,0.86,51.67
65,2024-10-01,1,1.06,63.62
65,2024-11-01,0,0.0,0.0
65,2024-12-01,2,1.56,93.49
66,2023-01-01,3,2.15,129.06
66,2023-02-01,5,7.36,441.33
66,2023-03-01,2,2.3,137.98
66,2023-04-01,5,3.77,225.95
66,2023-05-01,3,2.5,149.79
66,2023-06-01,1,1.16,69.5
66,2023-07-01,4,4.5,269.76
66,2023-08-01,4,3.85,231.15
66,2023-09-01,4,3.81,228.85
66,2023-10-01,4,3.18,190.94
66,2023-11-01,5,6.73,403.86
66,2023-12-01,2,1.18,70.84
66,2024-01-01,3,3.25,195.15
66,2024-02-01,4,5.35,321.07
66,2024-03-01,1,0.73,43.9
66,2024-04-01,3,3.53,211.5
66,2024-05-01,2,2.34,140.64
66,2024-06-01,1,0.7,42.03
66,2024-07-01,1,1.11,66.42
66,2024-08-01,3,4.38,262.62
66,2024-09-01,4,3.26,195.79
66,2024-10-01,0,0.0,0.0
66,2024-11-01,2,2.64,158.14
66,2024-12-01,2,2.28,136.62
67,2023-01-01,0,0.0,0.0
67,2023-02-01,1,0.67,40.33
67,2023-03-01,3,3.21,192.42
67,2023-04-01,2,1.43,85.75
67,2023-05-01,0,0.0,0.0
67,2023-06-01,1,0.86,51.87
67,2023-07-01,0,0.0,0.0
67,2023-08-01,2,1.51,90.3
67,2023-09-01,0,0.0,0.0
67,2023-10-01,3,3.91,234.85
67,2023-11-01,1,1.03,61.82
67,2023-12-01,2,1.45,86.8
67,2024-01-01,1,1.42,85.02
67,2024-02-01,3,4.45,266.74
67,2024-03-01,2,2.71,162.51
67,2024-04-01,2,1.6,95.78
67,2024-05-01,0,0.0,0.0
67,2024-06-01,1,1.22,73.41
67,2024-07-01,2,1.73,104.07
67,2024-08-01,2,2.69,161.55
67,2024-09-01,5,7.29,437.44
67,2024-10-01,3,4.23,253.93
67,2024-11-01,1,0.84,50.46
67,2024-12-01,2,1.28,76.97
68,2023-01-01,4,2.39,143.61
68,2023-02-01,3,4.11,246.65
68,2023-03-01,2,1.52,90.92
68,2023-04-01,2,2.17,129.99
68,2023-05-01,3,4.46,267.71
68,2023-06-01,3,3.05,182.97
68,2023-07-01,3,3.57,214.31
68,2023-08-01,4,5.93,355.82
68,2023-09-01,1,0.95,57.25
68,2023-10-01,3,3.97,238.03
68,2023-11-01,1,0.72,43.06
68,2023-12-01,3,3.44,206.27
68,2024-01-01,7,9.52,571.34
68,2024-02-01,4,3.64,218.21
68,2024-03-01,4,5.49,329.5
68,2024-04-01,5,5.61,336.73
68,2024-05-01,1,0.79,47.2
68,2024-06-01,4,2.14,128.65
68,2024-07-01,4,2.88,173.0
68,2024-08-01,5,3.64,218.4
68,2024-09-01,0,0.0,0.0
68,2024-10-01,2,2.52,151.47
68,2024-11-01,0,0.0,0.0
68,2024-12-01,4,2.9,174.28
69,2023-01-01,0,0.0,0.0
69,2023-02-01,1,1.34,80.12
69,2023-03-01,1,0.91,54.75
69,2023-04-01,2,2.84,170.68
69,2023-05-01,0,0.0,0.0
69,2023-06-01,0,0.0,0.0
69,2023-07-01,2,1.48,88.65
69,2023-08-01,3,1.68,100.79
69,2023-09-01,1,0.56,33.3
69,2023-10-01,2,1.22,73.31
69,2023-11-01,1,1.37,81.96
69,2023-12-01,1,1.26,75.59
69,2024-01-01,1,0.91,54.37
69,2024-02-01,0,0.0,0.0
69,2024-03-01,2,2.3,138.15
69,2024-04-01,2,1.78,106.79
69,2024-05-01,0,0.0,0.0
69,2024-06-01,1,1.36,81.76
69,2024-07-01,2,1.77,105.93
69,2024-08-01,1,0.96,57.57
69,2024-09-01,3,1.63,97.88
69,2024-10-01,3,2.12,127.41
69,2024-11-01,0,0.0,0.0
69,2024-12-01,0,0.0,0.0
70,2023-01-01,0,0.0,0.0
70,2023-02-01,3,1.54,92.13
70,2023-03-01,3,3.6,215.85
70,2023-04-01,5,3.9,233.97
70,2023-05-01,1,1.47,88.33
70,2023-06-01,2,1.75,105.1
70,2023-07-01,0,0.0,0.0
70,2023-08-01,2,2.17,130.24
70,2023-09-01,2,2.6,156.01
70,2023-10-01,5,5.02,300.95
70,2023-11-01,2,1.39,83.69
70,2023-12-01,4,5.27,315.99
70,2024-01-01,2,2.73,163.7
70,2024-02-01,5,5.87,352.44
70,2024-03-01,1,1.28,77.02
70,2024-04-01,3,4.23,254.01
70,2024-05-01,5,6.35,381.12
70,2024-06-01,1,0.96,57.59
70,2024-07-01,3,1.57,94.02
70,2024-08-01,6,6.78,407.03
70,2024-09-01,4,4.66,279.49
70,2024-10-01,3,3.3,197.72
70,2024-11-01,0,0.0,0.0
70,2024-12-01,3,3.52,210.99
71,2023-01-01,1,1.09,65.58
71,2023-02-01,3,3.41,204.61
71,2023-03-01,0,0.0,0.0
71,2023-04-01,1,0.89,53.5
71,2023-05-01,1,0.93,56.07
71,2023-06-01,4,2.87,172.37
71,2023-07-01,2,1.64,98.7
71,2023-08-01,2,2.85,171.11
71,2023-09-01,3,1.7,102.07
71,2023-10-01,1,0.85,51.05
71,2023-11-01,3,1.95,117.16
71,2023-12-01,3,2.67,160.43
71,2024-01-01,1,0.75,45.24
71,2024-02-01,1,0.91,54.64
71,2024-03-01,0,0.0,0.0
71,2024-04-01,0,0.0,0.0
71,2024-05-01,2,2.28,136.71
71,2024-06-01,1,1.1,65.79
71,2024-07-01,1,0.63,37.51
71,2024-08-01,1,1.08,64.6
71,2024-09-01,3,2.54,152.11
71,2024-10-01,1,0.96,57.67
71,2024-11-01,0,0.0,0.0
71,2024-12-01,1,1.19,71.52
72,2023-01-01,3,3.92,235.3
72,2023-02-01,3,4.27,256.33
72,2023-03-01,3,3.33,199.72
72,2023-04-01,0,0.0,0.0
72,2023-05-01,1,1.48,88.75
72,2023-06-01,5,7.0,420.17
72,2023-07-01,4,5.87,352.31
72,2023-08-01,2,2.27,136.36
72,2023-09-01,3,3.43,205.89
72,2023-10-01,1,0.63,38.04
72,2023-11-01,0,0.0,0.0
72,2023-12-01,3,3.88,232.62
72,2024-01-01,0,0.0,0.0
72,2024-02-01,1,0.87,52.28
72,2024-03-01,0,0.0,0.0
72,2024-04-01,2,1.69,101.6
72,2024-05-01,0,0.0,0.0
72,2024-06-01,3,1.91,114.65
72,2024-07-01,0,0.0,0.0
72,2024-08-01,1,0.64,38.21
72,2024-09-01,1,1.3,78.22
72,2024-10-01,2,1.51,90.73
72,2024-11-01,2,2.01,120.59
72,2024-12-01,1,1.05,62.71
73,2023-01-01,1,1.17,70.23
73,2023-02-01,0,0.0,0.0
73,2023-03-01,3,3.09,185.4
73,2023-04-01,2,1.46,87.61
73,2023-05-01,1,1.44,86.61
73,2023-06-01,4,4.24,254.4
73,2023-07-01,2,1.27,76.13
73,2023-08-01,1,0.85,51.1
73,2023-09-01,1,1.47,88.33
73,2023-10-01,0,0.0,0.0
73,2023-11-01,2,2.31,138.51
73,2023-12-01,1,0.63,37.62
73,2024-01-01,1,0.61,36.64
73,2024-02-01,1,1.17,70.02
73,2024-03-01,2,2.15,128.83
73,2024-04-01,1,0.82,49.11
73,2024-05-01,2,1.95,117.12
73,2024-06-01,3,2.56,153.38
73,2024-07-01,2,2.32,139.25
73,2024-08-01,1,0.88,53.02
73,2024-09-01,3,2.88,172.97
73,2024-10-01,0,0.0,0.0
73,2024-11-01,1,1.21,72.68
73,2024-12-01,1,1.32,79.2
74,2023-01-01,2,1.92,115.0
74,2023-02-01,5,6.08,364.91
74,2023-03-01,8,10.25,615.09
74,2023-04-01,1,1.23,74.0
74,2023-05-01,3,2.83,169.57
74,2023-06-01,6,3.11,186.73
74,2023-07-01,10,10.64,638.22
74,2023-08-01,2,2.02,121.48
74,2023-09-01,4,3.74,224.55
74,2023-10-01,2,2.28,137.1
74,2023-11-01,3,2.34,140.51
74,2023-12-01,3,1.76,105.83
74,2024-01-01,2,2.35,140.94
74,2024-02-01,2,2.86,171.8
74,2024-03-01,3,3.43,206.03
74,2024-04-01,1,1.13,67.65
74,2024-05-01,5,3.8,227.8
74,2024-06-01,4,2.85,171.22
74,2024-07-01,4,5.64,338.47
74,2024-08-01,3,4.31,258.38
74,2024-09-01,3,1.59,95.55
74,2024-10-01,2,2.46,147.62
74,2024-11-01,5,7.01,420.85
74,2024-12-01,2,2.55,153.1
75,2023-01-01,1,0.8,48.24
75,2023-02-01,4,5.79,347.12
75,2023-03-01,3,2.74,164.1
75,2023-04-01,2,1.77,106.4
75,2023-05-01,2,1.26,75.76
75,2023-06-01,4,2.47,148.29
75,2023-07-01,1,1.12,67.36
75,2023-08-01,4,2.23,134.0
75,2023-09-01,1,1.43,85.96
75,2023-10-01,3,1.96,117.43
75,2023-11-01,5,6.7,402.03
75,2023-12-01,0,0.0,0.0
75,2024-01-01,2,2.99,179.4
75,2024-02-01,2,2.19,131.66
75,2024-03-01,4,4.23,253.98
75,2024-04-01,2,2.08,124.53
75,2024-05-01,4,3.58,215.05
75,2024-06-01,4,5.09,305.57
75,2024-07-01,4,2.0,120.2
75,2024-08-01,3,2.06,123.6
75,2024-09-01,1,1.05,63.22
75,2024-10-01,4,5.64,338.5
75,2024-11-01,4,2.96,177.4
75,2024-12-01,3,3.96,237.88
76,2023-01-01,1,1.28,76.85
76,2023-02-01,2,2.59,155.56
76,2023-03-01,0,0.0,0.0
76,2023-04-01,1,0.98,58.86
76,2023-05-01,4,3.63,218.09
76,2023-06-01,2,2.5,150.24
76,2023-07-01,3,3.28,197.07
76,2023-08-01,3,4.23,253.71
76,2023-09-01,0,0.0,0.0
76,2023-10-01,4,4.18,250.96
76,2023-11-01,5,4.31,258.73
76,2023-12-01,3,1.53,91.81
76,2024-01-01,4,2.69,161.21
76,2024-02-01,2,2.83,169.53
76,2024-03-01,3,3.28,196.88
76,2024-04-01,3,1.79,107.5
76,2024-05-01,5,3.22,193.35
76,2024-06-01,2,1.68,100.98
76,2024-07-01,5,7.09,425.4
76,2024-08-01,3,2.87,171.98
76,2024-09-01,2,1.8,108.24
76,2024-10-01,1,1.26,75.62
76,2024-11-01,6,8.96,537.82
76,2024-12-01,2,2.74,164.61
77,2023-01-01,1,0.76,45.6
77,2023-02-01,6,3.91,234.5
77,2023-03-01,3,2.36,141.4
77,2023-04-01,6,8.86,531.76
77,2023-05-01,2,1.38,83.0
77,2023-06-01,2,2.17,130.17
77,2023-07-01,3,1.92,115.06
77,2023-08-01,5,5.93,355.61
77,2023-09-01,2,2.89,173.24
77,2023-10-01,1,1.42,85.17
77,2023-11-01,1,0.73,43.75
77,2023-12-01,2,1.66,99.49
77,2024-01-01,3,3.26,195.8
77,2024-02-01,3,3.97,238.38
77,2024-03-01,2,2.19,131.28
77,2024-04-01,0,0.0,0.0
77,2024-05-01,4,2.31,138.65
77,2024-06-01,3,3.93,235.85
77,2024-07-01,2,2.94,176.14
77,2024-08-01,3,2.09,125.43
77,2024-09-01,1,1.35,81.28
77,2024-10-01,4,4.58,274.59
77,2024-11-01,4,5.38,322.6
77,2024-12-01,2,2.72,163.17
78,2023-01-01,1,0.92,54.94
78,2023-02-01,1,0.58,34.74
78,2023-03-01,5,2.75,164.85
78,2023-04-01,0,0.0,0.0
78,2023-05-01,2,2.05,122.96
78,2023-06-01,1,1.43,85.97
78,2023-07-01,1,1.44,86.11
78,2023-08-01,2,2.5,149.8
78,2023-09-01,0,0.0,0.0
78,2023-10-01,4,5.97,358.28
78,2023-11-01,2,2.04,122.6
78,2023-12-01,0,0.0,0.0
78,2024-01-01,2,2.08,124.6
78,2024-02-01,4,5.35,321.12
78,2024-03-01,0,0.0,0.0
78,2024-04-01,0,0.0,0.0
78,2024-05-01,0,0.0,0.0
78,2024-06-01,1,1.38,82.81
78,2024-07-01,2,1.53,91.91
78,2024-08-01,0,0.0,0.0
78,2024-09-01,1,1.35,80.76
78,2024-10-01,1,0.52,31.07
78,2024-11-01,1,0.85,51.19
78,2024-12-01,3,1.54,92.67
79,2023-01-01,1,1.34,80.27
79,2023-02-01,1,0.83,49.76
79,2023-03-01,0,0.0,0.0
79,2023-04-01,0,0.0,0.0
79,2023-05-01,0,0.0,0.0
79,2023-06-01,1,0.94,56.45
79,2023-07-01,0,0.0,0.0
79,2023-08-01,2,2.82,168.92
79,2023-09-01,1,1.2,71.72
79,2023-10-01,1,0.82,49.02
79,2023-11-01,0,0.0,0.0
79,2023-12-01,1,1.13,67.84
79,2024-01-01,2,2.79,167.16
79,2024-02-01,1,0.91,54.49
79,2024-03-01,3,3.89,233.65
79,2024-04-01,3,3.87,232.39
79,2024-05-01,1,1.43,86.09
79,2024-06-01,0,0.0,0.0
79,2024-07-01,1,1.13,67.75
79,2024-08-01,0,0.0,0.0
79,2024-09-01,1,1.06,63.72
79,2024-10-01,2,2.53,151.75
79,2024-11-01,0,0.0,0.0
79,2024-12-01,1,0.99,59.61
80,2023-01-01,1,1.49,89.65
80,2023-02-01,2,2.28,136.55
80,2023-03-01,2,2.62,156.91
80,2023-04-01,0,0.0,0.0
80,2023-05-01,2,2.74,164.31
80,2023-06-01,0,0.0,0.0
80,2023-07-01,2,1.33,79.61
80,2023-08-01,1,1.06,63.63
80,2023-09-01,1,1.02,60.95
80,2023-10-01,1,1.45,87.18
80,2023-11-01,1,0.61,36.47
80,2023-12-01,1,0.69,41.55
80,2024-01-01,0,0.0,0.0
80,2024-02-01,1,1.1,66.1
80,2024-03-01,4,2.63,157.54
80,2024-04-01,3,2.94,176.34
80,2024-05-01,2,1.45,87.01
80,2024-06-01,3,3.04,182.54
80,2024-07-01,1,0.78,46.54
80,2024-08-01,0,0.0,0.0
80,2024-09-01,2,1.09,65.18
80,2024-10-01,1,0.5,30.13
80,2024-11-01,0,0.0,0.0
80,2024-12-01,2,2.01,120.87
81,2023-01-01,4,4.81,288.63
81,2023-02-01,7,6.51,390.43
81,2023-03-01,11,9.47,567.92
81,2023-04-01,7,6.96,417.42
81,2023-05-01,4,4.35,260.81
81,2023-06-01,5,3.49,209.44
81,2023-07-01,11,14.07,844.4
81,2023-08-01,3,3.05,183.19
81,2023-09-01,8,8.71,522.67
81,2023-10-01,4,4.77,286.5
81,2023-11-01,4,3.3,198.11
81,2023-12-01,3,3.24,194.67
81,2024-01-01,4,2.09,125.19
81,2024-02-01,8,6.44,386.37
81,2024-03-01,6,8.94,536.42
81,2024-04-01,6,3.26,195.57
81,2024-05-01,6,4.3,258.19
81,2024-06-01,3,3.52,211.1
81,2024-07-01,6,7.67,460.18
81,2024-08-01,5,2.86,171.46
81,2024-09-01,4,2.78,167.09
81,2024-10-01,5,5.78,347.09
81,2024-11-01,10,10.66,639.6
81,2024-12-01,7,7.91,474.83
82,2023-01-01,1,0.69,41.49
82,2023-02-01,2,1.82,109.0
82,2023-03-01,0,0.0,0.0
82,2023-04-01,0,0.0,0.0
82,2023-05-01,2,2.42,145.04
82,2023-06-01,1,0.89,53.14
82,2023-07-01,0,0.0,0.0
82,2023-08-01,4,5.59,335.49
82,2023-09-01,0,0.0,0.0
82,2023-10-01,2,2.34,140.55
82,2023-11-01,1,0.8,47.97
82,2023-12-01,2,1.05,62.78
82,2024-01-01,2,1.43,85.84
82,2024-02-01,1,1.05,62.9
82,2024-03-01,1,1.39,83.34
82,2024-04-01,0,0.0,0.0
82,2024-05-01,2,1.42,85.27
82,2024-06-01,0,0.0,0.0
82,2024-07-01,1,0.83,49.98
82,2024-08-01,2,2.1,125.8
82,2024-09-01,3,3.97,238.15
82,2024-10-01,2,1.09,65.19
82,2024-11-01,5,5.89,353.32
82,2024-12-01,3,1.62,97.14
83,2023-01-01,7,8.09,485.2
83,2023-02-01,10,8.59,515.17
83,2023-03-01,8,7.59,455.69
83,2023-04-01,4,4.5,269.86
83,2023-05-01,7,5.02,301.31
83,2023-06-01,7,6.29,377.62
83,2023-07-01,4,5.4,324.21
83,2023-08-01,3,4.13,247.95
83,2023-09-01,8,10.39,623.33
83,2023-10-01,11,13.86,831.42
83,2023-11-01,7,7.52,451.31
83,2023-12-01,9,7.23,434.08
83,2024-01-01,7,6.29,377.57
83,2024-02-01,2,1.76,105.55
83,2024-03-01,3,3.61,216.72
83,2024-04-01,7,8.48,508.62
83,2024-05-01,10,12.65,758.85
83,2024-06-01,6,7.37,442.11
83,2024-07-01,7,6.98,418.59
83,2024-08-01,9,9.03,541.57
83,2024-09-01,9,8.87,532.24
83,2024-10-01,8,8.39,503.32
83,2024-11-01,7,9.78,586.78
83,2024-12-01,7,6.24,374.39
84,2023-01-01,2,2.89,173.69
84,2023-02-01,1,0.95,56.8
84,2023-03-01,0,0.0,0.0
84,2023-04-01,0,0.0,0.0
84,2023-05-01,0,0.0,0.0
84,2023-06-01,2,2.84,170.51
84,2023-07-01,3,2.0,120.24
84,2023-08-01,1,0.83,49.56
84,2023-09-01,2,1.2,72.25
84,2023-10-01,3,3.22,193.02
84,2023-11-01,0,0.0,0.0
84,2023-12-01,1,1.23,73.88
84,2024-01-01,1,0.94,56.36
84,2024-02-01,0,0.0,0.0
84,2024-03-01,0,0.0,0.0
84,2024-04-01,1,0.58,34.56
84,2024-05-01,1,1.09,65.27
84,2024-06-01,2,2.86,171.45
84,2024-07-01,2,2.42,145.07
84,2024-08-01,2,1.56,93.62
84,2024-09-01,0,0.0,0.0
84,2024-10-01,2,1.25,75.16
84,2024-11-01,1,1.35,80.71
84,2024-12-01,2,2.39,143.22
85,2023-01-01,1,0.87,51.91
85,2023-02-01,0,0.0,0.0
85,2023-03-01,4,5.21,312.51
85,2023-04-01,4,5.18,310.81
85,2023-05-01,3,2.01,120.78
85,2023-06-01,4,2.96,177.46
85,2023-07-01,2,2.0,120.07
85,2023-08-01,2,1.57,94.32
85,2023-09-01,2,1.35,80.93
85,2023-10-01,5,4.08,244.76
85,2023-11-01,3,3.63,217.81
85,2023-12-01,1,0.99,59.38
85,2024-01-01,1,0.63,38.03
85,2024-02-01,3,1.56,93.62
85,2024-03-01,4,3.94,236.39
85,2024-04-01,3,1.71,102.4
85,2024-05-01,5,3.96,237.54
85,2024-06-01,5,6.88,412.92
85,2024-07-01,5,2.68,160.99
85,2024-08-01,3,3.53,211.6
85,2024-09-01,1,0.59,35.15
85,2024-10-01,1,1.13,67.75
85,2024-11-01,3,2.44,146.39
85,2024-12-01,2,2.42,145.33
86,2023-01-01,5,7.03,422.05
86,2023-02-01,1,0.97,57.92
86,2023-03-01,2,2.73,163.97
86,2023-04-01,2,2.26,135.6
86,2023-05-01,3,2.11,126.88
86,2023-06-01,3,2.88,172.72
86,2023-07-01,1,1.09,65.21
86,2023-08-01,5,4.18,251.05
86,2023-09-01,2,1.83,110.07
86,2023-10-01,1,1.35,81.07
86,2023-11-01,3,2.18,130.52
86,2023-12-01,0,0.0,0.0
86,2024-01-01,1,0.6,36.29
86,2024-02-01,2,2.78,166.51
86,2024-03-01,2,1.51,90.46
86,2024-04-01,1,1.36,81.58
86,2024-05-01,3,2.19,131.27
86,2024-06-01,3,2.45,147.0
86,2024-07-01,0,0.0,0.0
86,2024-08-01,1,0.8,48.25
86,2024-09-01,3,1.97,118.39
86,2024-10-01,3,2.49,149.23
86,2024-11-01,3,2.67,159.96
86,2024-12-01,4,3.74,224.45
87,2023-01-01,2,1.12,67.22
87,2023-02-01,3,3.94,236.24
87,2023-03-01,0,0.0,0.0
87,2023-04-01,2,2.19,131.13
87,2023-05-01,5,3.19,191.23
87,2023-06-01,2,2.12,126.95
87,2023-07-01,0,0.0,0.0
87,2023-08-01,4,2.42,145.26
87,2023-09-01,2,2.48,148.58
87,2023-10-01,3,2.37,141.98
87,2023-11-01,2,2.05,122.9
87,2023-12-01,1,1.15,69.29
87,2024-01-01,0,0.0,0.0
87,2024-02-01,1,0.72,43.33
87,2024-03-01,3,2.52,151.45
87,2024-04-01,1,0.98,58.9
87,2024-05-01,1,0.61,36.33
87,2024-06-01,0,0.0,0.0
87,2024-07-01,3,1.85,111.05
87,2024-08-01,1,1.1,65.75
87,2024-09-01,6,4.29,257.4
87,2024-10-01,2,2.7,161.8
87,2024-11-01,3,1.57,94.37
87,2024-12-01,0,0.0,0.0
88,2023-01-01,5,3.92,235.46
88,2023-02-01,2,1.96,117.55
88,2023-03-01,2,2.23,133.99
88,2023-04-01,5,5.39,323.34
88,2023-05-01,3,1.56,93.85
88,2023-06-01,0,0.0,0.0
88,2023-07-01,3,2.49,149.25
88,2023-08-01,7,5.85,351.06
88,2023-09-01,5,6.47,388.34
88,2023-10-01,5,5.28,316.75
88,2023-11-01,2,2.54,152.38
88,2023-12-01,1,0.87,51.97
88,2024-01-01,2,1.26,75.68
88,2024-02-01,7,9.64,578.67
88,2024-03-01,2,2.37,141.91
88,2024-04-01,1,1.0,60.02
88,2024-05-01,6,8.14,488.5
88,2024-06-01,5,4.88,292.51
88,2024-07-01,3,2.61,156.36
88,2024-08-01,2,1.07,64.44
88,2024-09-01,7,8.45,507.02
88,2024-10-01,7,9.64,578.32
88,2024-11-01,1,1.22,73.24
88,2024-12-01,1,1.06,63.33
89,2023-01-01,6,4.58,274.82
89,2023-02-01,6,3.36,201.51
89,2023-03-01,1,1.29,77.26
89,2023-04-01,5,2.92,175.06
89,2023-05-01,4,2.94,176.45
89,2023-06-01,2,1.65,98.86
89,2023-07-01,7,3.55,212.85
89,2023-08-01,6,5.93,356.08
89,2023-09-01,5,3.8,227.92
89,2023-10-01,7,9.16,549.33
89,2023-11-01,4,5.17,310.2
89,2023-12-01,5,3.17,190.02
89,2024-01-01,8,6.7,401.79
89,2024-02-01,8,10.99,659.57
89,2024-03-01,5,2.98,178.73
89,2024-04-01,3,3.71,222.55
89,2024-05-01,3,1.89,113.58
89,2024-06-01,8,8.14,488.17
89,2024-07-01,4,3.96,237.49
89,2024-08-01,4,3.06,183.64
89,2024-09-01,5,5.62,337.03
89,2024-10-01,8,11.95,717.22
89,2024-11-01,7,7.27,436.16
89,2024-12-01,11,9.54,572.12
90,2023-01-01,4,4.87,292.49
90,2023-02-01,0,0.0,0.0
90,2023-03-01,3,3.75,224.95
90,2023-04-01,0,0.0,0.0
90,2023-05-01,2,1.72,103.35
90,2023-06-01,2,2.02,121.3
90,2023-07-01,3,3.16,189.88
90,2023-08-01,0,0.0,0.0
90,2023-09-01,1,1.14,68.31
90,2023-10-01,1,1.39,83.25
90,2023-11-01,3,1.82,109.21
90,2023-12-01,1,1.37,82.44
90,2024-01-01,6,3.93,235.66
90,2024-02-01,0,0.0,0.0
90,2024-03-01,2,2.35,141.18
90,2024-04-01,0,0.0,0.0
90,2024-05-01,2,2.95,177.19
90,2024-06-01,4,5.24,314.53
90,2024-07-01,0,0.0,0.0
90,2024-08-01,0,0.0,0.0
90,2024-09-01,2,2.24,134.33
90,2024-10-01,2,1.98,118.78
90,2024-11-01,2,2.36,141.88
90,2024-12-01,0,0.0,0.0
91,2023-01-01,9,13.21,792.81
91,2023-02-01,9,8.41,504.32
91,2023-03-01,7,4.32,259.11
91,2023-04-01,9,11.22,673.08
91,2023-05-01,12,8.66,519.84
91,2023-06-01,5,4.37,262.05
91,2023-07-01,5,4.67,280.32
91,2023-08-01,7,8.47,508.34
91,2023-09-01,9,11.36,681.88
91,2023-10-01,6,5.86,351.37
91,2023-11-01,7,7.43,445.77
91,2023-12-01,4,2.63,157.84
91,2024-01-01,8,4.77,285.93
91,2024-02-01,6,4.26,255.63
91,2024-03-01,7,9.93,595.76
91,2024-04-01,9,5.09,305.3
91,2024-05-01,7,8.06,483.34
91,2024-06-01,6,5.87,352.18
91,2024-07-01,5,6.83,410.08
91,2024-08-01,8,6.02,361.49
91,2024-09-01,4,4.46,267.51
91,2024-10-01,4,4.59,275.38
91,2024-11-01,6,8.14,488.22
91,2024-12-01,7,8.64,518.64
92,2023-01-01,1,1.15,69.17
92,2023-02-01,1,1.4,83.9
92,2023-03-01,2,2.47,148.32
92,2023-04-01,3,4.06,243.5
92,2023-05-01,2,2.14,128.3
92,2023-06-01,4,5.42,325.1
92,2023-07-01,1,1.12,67.24
92,2023-08-01,1,0.71,42.75
92,2023-09-01,1,0.78,46.91
92,2023-10-01,3,4.09,245.48
92,2023-11-01,1,0.86,51.7
92,2023-12-01,3,3.91,234.59
92,2024-01-01,2,1.53,91.7
92,2024-02-01,0,0.0,0.0
92,2024-03-01,1,1.12,67.02
92,2024-04-01,3,4.24,254.44
92,2024-05-01,1,0.58,34.7
92,2024-06-01,0,0.0,0.0
92,2024-07-01,2,1.26,75.31
92,2024-08-01,1,0.69,41.34
