invoice_id,account_id,billing_month,amount_billed
1743,73,2024-03-01,1097.78
1744,73,2024-04-01,1067.16
1745,73,2024-05-01,1115.4
1746,73,2024-06-01,1065.84
1747,73,2024-07-01,1103.18
1748,73,2024-08-01,1082.86
1749,73,2024-09-01,1140.62
1750,73,2024-10-01,1081.75
1751,73,2024-11-01,995.67
1752,73,2024-12-01,1147.42
1753,74,2023-01-01,846.91
1754,74,2023-02-01,859.51
1755,74,2023-03-01,862.42
1756,74,2023-04-01,960.92
1757,74,2023-05-01,785.42
1758,74,2023-06-01,1049.09
1759,74,2023-07-01,945.0
1760,74,2023-08-01,903.36
1761,74,2023-09-01,889.46
1762,74,2023-10-01,906.48
1763,74,2023-11-01,918.26
1764,74,2023-12-01,924.46
1765,74,2024-01-01,919.98
1766,74,2024-02-01,896.68
1767,74,2024-03-01,882.33
1768,74,2024-04-01,884.64
1769,74,2024-05-01,882.45
1770,74,2024-06-01,948.89
1771,74,2024-07-01,921.88
1772,74,2024-08-01,745.18
1773,74,2024-09-01,925.0
1774,74,2024-10-01,901.94
1775,74,2024-11-01,891.26
1776,74,2024-12-01,872.77
1777,75,2023-01-01,556.21
1778,75,2023-02-01,547.38
1779,75,2023-03-01,461.36
1780,75,2023-04-01,520.35
1781,75,2023-05-01,451.42
1782,75,2023-06-01,431.02
1783,75,2023-07-01,468.66
1784,75,2023-08-01,543.12
1785,75,2023-09-01,547.66
1786,75,2023-10-01,525.65
1787,75,2023-11-01,536.25
1788,75,2023-12-01,525.81
1789,75,2024-01-01,467.93
1790,75,2024-02-01,521.6
1791,75,2024-03-01,540.02
1792,75,2024-04-01,537.71
1793,75,2024-05-01,559.45
1794,75,2024-06-01,535.42
1795,75,2024-07-01,517.57
1796,75,2024-08-01,553.51
1797,75,2024-09-01,498.67
1798,75,2024-10-01,455.91
1799,75,2024-11-01,491.85
1800,75,2024-12-01,462.75
1801,76,2023-01-01,947.6
1802,76,2023-02-01,974.13
1803,76,2023-03-01,941.74
1804,76,2023-04-01,965.96
1805,76,2023-05-01,886.68
1806,76,2023-06-01,992.02
1807,76,2023-07-01,981.42
1808,76,2023-08-01,940.51
1809,76,2023-09-01,1014.32
1810,76,2023-10-01,1028.24
1811,76,2023-11-01,900.98
1812,76,2023-12-01,943.22
1813,76,2024-01-01,942.9
1814,76,2024-02-01,934.36
1815,76,2024-03-01,1022.83
1816,76,2024-04-01,971.67
1817,76,2024-05-01,968.13
1818,76,2024-06-01,881.17
1819,76,2024-07-01,1013.13
1820,76,2024-08-01,919.4
1821,76,2024-09-01,984.36
1822,76,2024-10-01,995.23
1823,76,2024-11-01,1049.39
1824,76,2024-12-01,915.92
1825,77,2023-01-01,2522.92
1826,77,2023-02-01,2683.09
1827,77,2023-03-01,2763.93
1828,77,2023-04-01,2735.85
1829,77,2023-05-01,2684.38
1830,77,2023-06-01,2649.32
1831,77,2023-07-01,2714.26
1832,77,2023-08-01,2625.22
1833,77,2023-09-01,2697.72
1834,77,2023-10-01,2699.17
1835,77,2023-11-01,2726.91
1836,77,2023-12-01,2811.88
1837,77,2024-01-01,2693.52
1838,77,2024-02-01,2648.45
1839,77,2024-03-01,2672.62
1840,77,2024-04-01,2585.45
1841,77,2024-05-01,2639.16
1842,77,2024-06-01,2653.44
1843,77,2024-07-01,2647.7
1844,77,2024-08-01,2681.52
1845,77,2024-09-01,2632.78
1846,77,2024-10-01,2729.95
1847,77,2024-11-01,2673.91
1848,77,2024-12-01,2673.43
1849,78,2023-01-01,448.56
1850,78,2023-02-01,472.71
1851,78,2023-03-01,506.2
1852,78,2023-04-01,421.59
1853,78,2023-05-01,432.04
1854,78,2023-06-01,449.76
1855,78,2023-07-01,397.66
1856,78,2023-08-01,423.99
1857,78,2023-09-01,441.14
1858,78,2023-10-01,508.67
1859,78,2023-11-01,478.08
1860,78,2023-12-01,474.63
1861,78,2024-01-01,507.49
1862,78,2024-02-01,458.08
1863,78,2024-03-01,484.47
1864,78,2024-04-01,459.79
1865,78,2024-05-01,478.22
1866,78,2024-06-01,435.81
1867,78,2024-07-01,343.01
1868,78,2024-08-01,458.24
1869,78,2024-09-01,536.09
1870,78,2024-10-01,511.26
1871,78,2024-11-01,513.22
1872,78,2024-12-01,526.76
1873,79,2023-01-01,1073.39
1874,79,2023-02-01,1078.83
1875,79,2023-03-01,1038.08
1876,79,2023-04-01,1053.16
1877,79,2023-05-01,1099.75
1878,79,2023-06-01,1129.15
1879,79,2023-07-01,1061.99
1880,79,2023-08-01,1046.45
1881,79,2023-09-01,1068.99
1882,79,2023-10-01,1099.02
1883,79,2023-11-01,996.77
1884,79,2023-12-01,954.15
1885,79,2024-01-01,1041.43
1886,79,2024-02-01,1007.92
1887,79,2024-03-01,1043.55
1888,79,2024-04-01,1061.57
1889,79,2024-05-01,1046.3
1890,79,2024-06-01,1141.58
1891,79,2024-07-01,1085.3
1892,79,2024-08-01,1083.98
1893,79,2024-09-01,1100.07
1894,79,2024-10-01,1012.02
1895,79,2024-11-01,1120.92
1896,79,2024-12-01,1065.17
1897,80,2023-01-01,533.52
1898,80,2023-02-01,446.41
1899,80,2023-03-01,422.31
1900,80,2023-04-01,540.89
1901,80,2023-05-01,518.82
1902,80,2023-06-01,454.9
1903,80,2023-07-01,456.52
1904,80,2023-08-01,556.27
1905,80,2023-09-01,440.53
1906,80,2023-10-01,582.13
1907,80,2023-11-01,454.97
1908,80,2023-12-01,531.92
1909,80,2024-01-01,483.57
1910,80,2024-02-01,530.16
1911,80,2024-03-01,472.79
1912,80,2024-04-01,491.86
1913,80,2024-05-01,502.05
1914,80,2024-06-01,449.89
1915,80,2024-07-01,537.04
1916,80,2024-08-01,474.34
1917,80,2024-09-01,488.57
1918,80,2024-10-01,450.28
1919,80,2024-11-01,371.88
1920,80,2024-12-01,490.45
1921,81,2023-01-01,2886.63
1922,81,2023-02-01,2805.23
1923,81,2023-03-01,2765.04
1924,81,2023-04-01,2752.86
1925,81,2023-05-01,2767.12
1926,81,2023-06-01,2793.36
1927,81,2023-07-01,2706.96
1928,81,2023-08-01,2821.72
1929,81,2023-09-01,2801.77
1930,81,2023-10-01,2801.91
1931,81,2023-11-01,2787.92
1932,81,2023-12-01,2766.98
1933,81,2024-01-01,2799.64
1934,81,2024-02-01,2795.59
1935,81,2024-03-01,2748.3
1936,81,2024-04-01,2737.32
1937,81,2024-05-01,2771.09
1938,81,2024-06-01,2843.45
1939,81,2024-07-01,2704.04
1940,81,2024-08-01,2692.62
1941,81,2024-09-01,2774.24
1942,81,2024-10-01,2768.54
1943,81,2024-11-01,2774.67
1944,81,2024-12-01,2778.2
1945,82,2023-01-01,2581.74
1946,82,2023-02-01,2667.39
1947,82,2023-03-01,2512.85
1948,82,2023-04-01,2551.48
1949,82,2023-05-01,2587.74
1950,82,2023-06-01,2510.74
1951,82,2023-07-01,2584.11
1952,82,2023-08-01,2675.97
1953,82,2023-09-01,2593.94
1954,82,2023-10-01,2604.44
1955,82,2023-11-01,2529.89
1956,82,2023-12-01,2562.08
1957,82,2024-01-01,2574.14
1958,82,2024-02-01,2577.01
1959,82,2024-03-01,2656.98
1960,82,2024-04-01,2620.78
1961,82,2024-05-01,2537.33
1962,82,2024-06-01,2605.23
1963,82,2024-07-01,2617.81
1964,82,2024-08-01,2649.91
1965,82,2024-09-01,2671.93
1966,82,2024-10-01,2542.15
1967,82,2024-11-01,2552.36
1968,82,2024-12-01,2530.02
1969,83,2023-01-01,2244.9
1970,83,2023-02-01,2279.92
1971,83,2023-03-01,2305.97
1972,83,2023-04-01,2252.8
1973,83,2023-05-01,2240.61
1974,83,2023-06-01,2264.19
1975,83,2023-07-01,2214.84
1976,83,2023-08-01,2361.08
1977,83,2023-09-01,2176.22
1978,83,2023-10-01,2265.84
1979,83,2023-11-01,2357.78
1980,83,2023-12-01,2256.94
1981,83,2024-01-01,2247.1
1982,83,2024-02-01,2238.73
1983,83,2024-03-01,2247.58
1984,83,2024-04-01,2325.24
1985,83,2024-05-01,2146.01
1986,83,2024-06-01,2333.27
1987,83,2024-07-01,2185.4
1988,83,2024-08-01,2243.27
1989,83,2024-09-01,2235.14
1990,83,2024-10-01,2286.03
1991,83,2024-11-01,2176.69
1992,83,2024-12-01,2279.71
1993,84,2023-01-01,577.12
1994,84,2023-02-01,407.74
1995,84,2023-03-01,485.39
1996,84,2023-04-01,442.8
1997,84,2023-05-01,497.19
1998,84,2023-06-01,476.86
1999,84,2023-07-01,443.83
2000,84,2023-08-01,500.29
2001,84,2023-09-01,566.12
2002,84,2023-10-01,466.35
2003,84,2023-11-01,511.89
2004,84,2023-12-01,411.24
2005,84,2024-01-01,428.08
2006,84,2024-02-01,499.52
2007,84,2024-03-01,550.11
2008,84,2024-04-01,493.68
2009,84,2024-05-01,460.25
2010,84,2024-06-01,475.86
2011,84,2024-07-01,413.38
2012,84,2024-08-01,506.13
2013,84,2024-09-01,520.02
2014,84,2024-10-01,453.3
2015,84,2024-11-01,452.4
2016,84,2024-12-01,489.19
2017,85,2023-01-01,468.56
2018,85,2023-02-01,487.09
2019,85,2023-03-01,595.39
2020,85,2023-04-01,478.05
2021,85,2023-05-01,472.48
2022,85,2023-06-01,458.02
2023,85,2023-07-01,527.61
2024,85,2023-08-01,481.34
2025,85,2023-09-01,457.93
2026,85,2023-10-01,556.47
2027,85,2023-11-01,561.38
2028,85,2023-12-01,460.38
2029,85,2024-01-01,397.07
2030,85,2024-02-01,540.78
2031,85,2024-03-01,456.17
2032,85,2024-04-01,529.93
2033,85,2024-05-01,391.89
2034,85,2024-06-01,535.03
2035,85,2024-07-01,429.84
2036,85,2024-08-01,526.94
2037,85,2024-09-01,491.11
2038,85,2024-10-01,442.7
2039,85,2024-11-01,470.05
2040,85,2024-12-01,524.72
2041,86,2023-01-01,1145.53
2042,86,2023-02-01,1169.46
2043,86,2023-03-01,1239.06
2044,86,2023-04-01,1062.03
2045,86,2023-05-01,1221.1
2046,86,2023-06-01,1145.46
2047,86,2023-07-01,1095.3
2048,86,2023-08-01,1073.72
2049,86,2023-09-01,1130.78
2050,86,2023-10-01,1186.32
2051,86,2023-11-01,1133.86
2052,86,2023-12-01,1215.8
2053,86,2024-01-01,1067.68
2054,86,2024-02-01,1139.64
2055,86,2024-03-01,1077.62
2056,86,2024-04-01,1158.42
2057,86,2024-05-01,1184.58
2058,86,2024-06-01,1119.2
2059,86,2024-07-01,1010.03
2060,86,2024-08-01,1150.19
2061,86,2024-09-01,1162.08
2062,86,2024-10-01,1160.45
2063,86,2024-11-01,1202.03
2064,86,2024-12-01,1086.69
2065,87,2023-01-01,1004.21
2066,87,2023-02-01,1029.83
2067,87,2023-03-01,881.27
2068,87,2023-04-01,986.18
2069,87,2023-05-01,944.99
2070,87,2023-06-01,966.12
2071,87,2023-07-01,987.58
2072,87,2023-08-01,945.84
2073,87,2023-09-01,936.41
2074,87,2023-10-01,971.91
2075,87,2023-11-01,915.84
2076,87,2023-12-01,915.91
2077,87,2024-01-01,1004.17
2078,87,2024-02-01,912.76
2079,87,2024-03-01,1003.52
2080,87,2024-04-01,993.33
2081,87,2024-05-01,883.91
2082,87,2024-06-01,936.32
2083,87,2024-07-01,1029.91
2084,87,2024-08-01,921.14
2085,87,2024-09-01,946.98
2086,87,2024-10-01,993.3
2087,87,2024-11-01,1009.37
2088,87,2024-12-01,957.62
2089,88,2023-01-01,1010.64
2090,88,2023-02-01,1111.64
2091,88,2023-03-01,1127.46
2092,88,2023-04-01,1089.46
2093,88,2023-05-01,1044.79
2094,88,2023-06-01,1000.11
2095,88,2023-07-01,999.0
2096,88,2023-08-01,1066.65
2097,88,2023-09-01,1061.44
2098,88,2023-10-01,1110.6
2099,88,2023-11-01,1073.04
2100,88,2023-12-01,965.37
2101,88,2024-01-01,1093.12
2102,88,2024-02-01,990.62
2103,88,2024-03-01,1021.32
2104,88,2024-04-01,1053.03
2105,88,2024-05-01,1140.3
2106,88,2024-06-01,1196.02
2107,88,2024-07-01,1070.86
2108,88,2024-08-01,1031.36
2109,88,2024-09-01,1067.25
2110,88,2024-10-01,1084.9
2111,88,2024-11-01,1024.49
2112,88,2024-12-01,1130.28
2113,89,2023-01-01,2870.5
2114,89,2023-02-01,2883.89
2115,89,2023-03-01,2892.3
2116,89,2023-04-01,2880.08
2117,89,2023-05-01,2900.95
2118,89,2023-06-01,2828.14
2119,89,2023-07-01,2831.08
2120,89,2023-08-01,2803.99
2121,89,2023-09-01,2880.98
2122,89,2023-10-01,2897.95
2123,89,2023-11-01,2881.89
2124,89,2023-12-01,2942.72
2125,89,2024-01-01,2858.72
2126,89,2024-02-01,2892.44
2127,89,2024-03-01,2804.41
2128,89,2024-04-01,2839.65
2129,89,2024-05-01,2893.78
2130,89,2024-06-01,2901.46
2131,89,2024-07-01,2844.3
2132,89,2024-08-01,2855.42
2133,89,2024-09-01,2783.11
2134,89,2024-10-01,2841.15
2135,89,2024-11-01,2903.52
2136,89,2024-12-01,2887.76
2137,90,2023-01-01,1043.47
2138,90,2023-02-01,1020.93
2139,90,2023-03-01,1018.79
2140,90,2023-04-01,985.42
2141,90,2023-05-01,1053.38
2142,90,2023-06-01,1039.49
2143,90,2023-07-01,1043.04
2144,90,2023-08-01,992.14
2145,90,2023-09-01,910.77
2146,90,2023-10-01,1073.3
2147,90,2023-11-01,994.5
2148,90,2023-12-01,975.3
2149,90,2024-01-01,1053.11
2150,90,2024-02-01,998.84
2151,90,2024-03-01,1071.44
2152,90,2024-04-01,1049.29
2153,90,2024-05-01,1052.62
2154,90,2024-06-01,950.14
2155,90,2024-07-01,1079.04
2156,90,2024-08-01,1031.5
2157,90,2024-09-01,999.98
2158,90,2024-10-01,1025.61
2159,90,2024-11-01,929.63
2160,90,2024-12-01,1038.87
2161,91,2023-01-01,393.68
2162,91,2023-02-01,377.52
2163,91,2023-03-01,369.03
2164,91,2023-04-01,500.78
2165,91,2023-05-01,413.69
2166,91,2023-06-01,521.84
2167,91,2023-07-01,418.36
2168,91,2023-08-01,359.78
2169,91,2023-09-01,389.32
2170,91,2023-10-01,506.94
2171,91,2023-11-01,437.36
2172,91,2023-12-01,417.74
2173,91,2024-01-01,453.15
2174,91,2024-02-01,470.24
2175,91,2024-03-01,501.02
2176,91,2024-04-01,517.57
2177,91,2024-05-01,427.16
2178,91,2024-06-01,378.85
2179,91,2024-07-01,424.48
2180,91,2024-08-01,458.16
2181,91,2024-09-01,396.96
2182,91,2024-10-01,397.29
2183,91,2024-11-01,462.34
2184,91,2024-12-01,442.72
2185,92,2023-01-01,965.36
2186,92,2023-02-01,925.8
2187,92,2023-03-01,952.2
2188,92,2023-04-01,917.51
2189,92,2023-05-01,1008.23
2190,92,2023-06-01,1015.48
2191,92,2023-07-01,871.41
2192,92,2023-08-01,917.24
2193,92,2023-09-01,888.89
2194,92,2023-10-01,931.22
2195,92,2023-11-01,959.55
2196,92,2023-12-01,891.24
2197,92,2024-01-01,917.63
2198,92,2024-02-01,913.52
2199,92,2024-03-01,974.08
2200,92,2024-04-01,967.19
2201,92,2024-05-01,927.63
2202,92,2024-06-01,972.56
2203,92,2024-07-01,936.39
2204,92,2024-08-01,950.14
2205,92,2024-09-01,1047.39
2206,92,2024-10-01,1030.74
2207,92,2024-11-01,898.74
2208,92,2024-12-01,1005.21
2209,93,2023-01-01,2951.17
2210,93,2023-02-01,2853.19
2211,93,2023-03-01,2951.54
2212,93,2023-04-01,2987.5
2213,93,2023-05-01,2854.47
2214,93,2023-06-01,2864.72
2215,93,2023-07-01,2961.48
2216,93,2023-08-01,2924.17
2217,93,2023-09-01,2938.17
2218,93,2023-10-01,2927.63
2219,93,2023-11-01,2930.13
2220,93,2023-12-01,2844.28
2221,93,2024-01-01,2962.97
2222,93,2024-02-01,2969.08
2223,93,2024-03-01,2899.13
2224,93,2024-04-01,2908.43
2225,93,2024-05-01,2834.04
2226,93,2024-06-01,2936.31
2227,93,2024-07-01,2939.2
2228,93,2024-08-01,2907.49
2229,93,2024-09-01,2966.82
2230,93,2024-10-01,2893.9
2231,93,2024-11-01,2938.83
2232,93,2024-12-01,2859.62
2233,94,2023-01-01,1118.18
2234,94,2023-02-01,1110.64
2235,94,2023-03-01,1130.63
2236,94,2023-04-01,1100.88
2237,94,2023-05-01,1112.79
2238,94,2023-06-01,1160.66
2239,94,2023-07-01,1097.52
2240,94,2023-08-01,1039.03
2241,94,2023-09-01,1206.84
2242,94,2023-10-01,1188.43
2243,94,2023-11-01,1054.75
2244,94,2023-12-01,1153.85
2245,94,2024-01-01,1094.21
2246,94,2024-02-01,1132.53
2247,94,2024-03-01,1134.07
2248,94,2024-04-01,1107.64
2249,94,2024-05-01,1080.17
2250,94,2024-06-01,1084.83
2251,94,2024-07-01,1073.55
2252,94,2024-08-01,1077.77
2253,94,2024-09-01,1116.0
2254,94,2024-10-01,1083.57
2255,94,2024-11-01,1153.46
2256,94,2024-12-01,1193.72
2257,95,2023-01-01,2788.6
2258,95,2023-02-01,2829.57
2259,95,2023-03-01,2842.58
2260,95,2023-04-01,2841.2
2261,95,2023-05-01,2821.4
2262,95,2023-06-01,2854.73
2263,95,2023-07-01,2841.71
2264,95,2023-08-01,2755.72
2265,95,2023-09-01,2861.06
2266,95,2023-10-01,2861.96
2267,95,2023-11-01,2779.44
2268,95,2023-12-01,2819.5
2269,95,2024-01-01,2851.77
2270,95,2024-02-01,2807.13
2271,95,2024-03-01,2871.25
2272,95,2024-04-01,2935.79
2273,95,2024-05-01,2778.3
2274,95,2024-06-01,2748.55
2275,95,2024-07-01,2832.79
2276,95,2024-08-01,2853.68
2277,95,2024-09-01,2806.06
2278,95,2024-10-01,2890.26
2279,95,2024-11-01,2750.67
2280,95,2024-12-01,2852.25
2281,96,2023-01-01,2969.71
2282,96,2023-02-01,3085.97
2283,96,2023-03-01,3099.63
2284,96,2023-04-01,2961.67
2285,96,2023-05-01,2972.52
2286,96,2023-06-01,3042.98
2287,96,2023-07-01,2980.64
2288,96,2023-08-01,2997.73
2289,96,2023-09-01,3001.27
2290,96,2023-10-01,2904.02
2291,96,2023-11-01,2999.31
2292,96,2023-12-01,2965.51
2293,96,2024-01-01,2975.34
2294,96,2024-02-01,3072.18
2295,96,2024-03-01,2937.17
2296,96,2024-04-01,3040.66
2297,96,2024-05-01,2986.05
2298,96,2024-06-01,2986.01
2299,96,2024-07-01,3039.52
2300,96,2024-08-01,3017.0
2301,96,2024-09-01,3028.53
2302,96,2024-10-01,3048.41
2303,96,2024-11-01,2983.43
2304,96,2024-12-01,2969.39
2305,97,2023-01-01,2556.94
2306,97,2023-02-01,2569.93
2307,97,2023-03-01,2758.65
2308,97,2023-04-01,2673.43
2309,97,2023-05-01,2543.65
2310,97,2023-06-01,2545.08
2311,97,2023-07-01,2635.29
2312,97,2023-08-01,2638.56
2313,97,2023-09-01,2638.64
2314,97,2023-10-01,2598.45
2315,97,2023-11-01,2604.93
2316,97,2023-12-01,2627.59
2317,97,2024-01-01,2615.49
2318,97,2024-02-01,2500.23
2319,97,2024-03-01,2599.71
2320,97,2024-04-01,2568.63
2321,97,2024-05-01,2619.96
2322,97,2024-06-01,2760.46
2323,97,2024-07-01,2629.57
2324,97,2024-08-01,2595.52
2325,97,2024-09-01,2657.29
2326,97,2024-10-01,2635.33
2327,97,2024-11-01,2632.2
2328,97,2024-12-01,2641.54
2329,98,2023-01-01,1151.51
2330,98,2023-02-01,992.14
2331,98,2023-03-01,1072.36
2332,98,2023-04-01,1002.36
2333,98,2023-05-01,1076.46
2334,98,2023-06-01,1002.75
2335,98,2023-07-01,1027.81
2336,98,2023-08-01,1033.93
2337,98,2023-09-01,1097.47
2338,98,2023-10-01,1094.6
2339,98,2023-11-01,986.39
2340,98,2023-12-01,1051.43
2341,98,2024-01-01,1013.2
2342,98,2024-02-01,985.75
2343,98,2024-03-01,1037.83
2344,98,2024-04-01,1033.26
2345,98,2024-05-01,1170.02
2346,98,2024-06-01,1070.33
2347,98,2024-07-01,979.8
2348,98,2024-08-01,1020.44
2349,98,2024-09-01,1099.75
2350,98,2024-10-01,1153.1
2351,98,2024-11-01,969.38
2352,98,2024-12-01,954.68
2353,99,2023-01-01,543.3
2354,99,2023-02-01,469.23
2355,99,2023-03-01,406.34
2356,99,2023-04-01,476.48
2357,99,2023-05-01,317.96
2358,99,2023-06-01,449.92
2359,99,2023-07-01,466.14
2360,99,2023-08-01,495.96
2361,99,2023-09-01,399.06
2362,99,2023-10-01,454.03
2363,99,2023-11-01,403.48
2364,99,2023-12-01,462.52
2365,99,2024-01-01,404.98
2366,99,2024-02-01,429.34
2367,99,2024-03-01,399.96
2368,99,2024-04-01,482.31
2369,99,2024-05-01,492.67
2370,99,2024-06-01,438.02
2371,99,2024-07-01,451.66
2372,99,2024-08-01,377.32
2373,99,2024-09-01,434.77
2374,99,2024-10-01,447.24
2375,99,2024-11-01,580.79
2376,99,2024-12-01,394.15
2377,100,2023-01-01,1181.41
2378,100,2023-02-01,1158.04
2379,100,2023-03-01,1122.23
2380,100,2023-04-01,1196.13
2381,100,2023-05-01,1126.81
2382,100,2023-06-01,1127.66
2383,100,2023-07-01,1105.54
2384,100,2023-08-01,1169.38
2385,100,2023-09-01,1163.02
2386,100,2023-10-01,1076.92
2387,100,2023-11-01,1042.24
2388,100,2023-12-01,1098.05
2389,100,2024-01-01,1068.2
2390,100,2024-02-01,1105.02
2391,100,2024-03-01,1170.07
2392,100,2024-04-01,1085.33
2393,100,2024-05-01,1106.06
2394,100,2024-06-01,1111.1
2395,100,2024-07-01,1150.62
2396,100,2024-08-01,995.86
2397,100,2024-09-01,1077.86
2398,100,2024-10-01,1118.76
2399,100,2024-11-01,1168.2
2400,100,2024-12-01,1083.6
2401,101,2023-01-01,2906.17
2402,101,2023-02-01,3030.99
2403,101,2023-03-01,2968.23
2404,101,2023-04-01,2940.52
2405,101,2023-05-01,2968.78
2406,101,2023-06-01,2990.77
2407,101,2023-07-01,2969.76
2408,101,2023-08-01,2889.72
2409,101,2023-09-01,3044.85
2410,101,2023-10-01,3063.74
2411,101,2023-11-01,3032.58
2412,101,2023-12-01,2943.12
2413,101,2024-01-01,2989.93
2414,101,2024-02-01,2999.67
2415,101,2024-03-01,3029.94
2416,101,2024-04-01,3033.42
2417,101,2024-05-01,2963.29
2418,101,2024-06-01,3004.1
2419,101,2024-07-01,3022.86
2420,101,2024-08-01,3072.79
2421,101,2024-09-01,3035.23
2422,101,2024-10-01,3039.45
2423,101,2024-11-01,3004.19
2424,101,2024-12-01,3070.52
2425,102,2023-01-01,1151.01
2426,102,2023-02-01,1087.47
2427,102,2023-03-01,1200.69
2428,102,2023-04-01,1165.42
2429,102,2023-05-01,1108.37
2430,102,2023-06-01,1106.55
2431,102,2023-07-01,1145.35
2432,102,2023-08-01,1153.68
2433,102,2023-09-01,1140.38
2434,102,2023-10-01,1146.09
2435,102,2023-11-01,1215.52
2436,102,2023-12-01,1184.1
2437,102,2024-01-01,1140.05
2438,102,2024-02-01,1177.59
2439,102,2024-03-01,1078.89
2440,102,2024-04-01,1150.42
2441,102,2024-05-01,1220.99
2442,102,2024-06-01,1119.62
2443,102,2024-07-01,1088.14
2444,102,2024-08-01,1097.92
2445,102,2024-09-01,1076.04
2446,102,2024-10-01,1091.28
2447,102,2024-11-01,1111.99
2448,102,2024-12-01,1060.24
2449,103,2023-01-01,1121.94
2450,103,2023-02-01,1166.27
2451,103,2023-03-01,1075.77
2452,103,2023-04-01,1197.12
2453,103,2023-05-01,1146.7
2454,103,2023-06-01,1172.69
2455,103,2023-07-01,1088.27
2456,103,2023-08-01,1163.89
2457,103,2023-09-01,1066.56
2458,103,2023-10-01,1165.67
2459,103,2023-11-01,1129.75
2460,103,2023-12-01,1148.82
2461,103,2024-01-01,1062.38
2462,103,2024-02-01,1076.41
2463,103,2024-03-01,1151.02
2464,103,2024-04-01,1073.74
2465,103,2024-05-01,1144.32
2466,103,2024-06-01,1052.8
2467,103,2024-07-01,1163.57
2468,103,2024-08-01,1059.53
2469,103,2024-09-01,1148.77
2470,103,2024-10-01,1152.44
2471,103,2024-11-01,1086.32
2472,103,2024-12-01,1150.26
2473,104,2023-01-01,1189.26
2474,104,2023-02-01,1149.3
2475,104,2023-03-01,1125.81
2476,104,2023-04-01,1078.11
2477,104,2023-05-01,1193.72
2478,104,2023-06-01,1098.0
2479,104,2023-07-01,1181.01
2480,104,2023-08-01,1163.07
2481,104,2023-09-01,1210.2
2482,104,2023-10-01,1161.14
2483,104,2023-11-01,1159.77
2484,104,2023-12-01,1212.83
2485,104,2024-01-01,1192.99
2486,104,2024-02-01,1192.05
2487,104,2024-03-01,1199.7
2488,104,2024-04-01,1099.46
2489,104,2024-05-01,1214.08
2490,104,2024-06-01,1206.86
2491,104,2024-07-01,1125.41
2492,104,2024-08-01,1164.04
2493,104,2024-09-01,1174.27
2494,104,2024-10-01,1169.52
2495,104,2024-11-01,1192.93
2496,104,2024-12-01,1247.81
2497,105,2023-01-01,2802.39
2498,105,2023-02-01,2682.69
2499,105,2023-03-01,2779.4
2500,105,2023-04-01,2814.75
2501,105,2023-05-01,2767.64
2502,105,2023-06-01,2802.85
2503,105,2023-07-01,2848.91
2504,105,2023-08-01,2799.49
2505,105,2023-09-01,2760.77
2506,105,2023-10-01,2800.55
2507,105,2023-11-01,2755.54
2508,105,2023-12-01,2749.5
2509,105,2024-01-01,2730.73
2510,105,2024-02-01,2826.47
2511,105,2024-03-01,2707.38
2512,105,2024-04-01,2824.92
2513,105,2024-05-01,2773.29
2514,105,2024-06-01,2678.33
2515,105,2024-07-01,2766.68
2516,105,2024-08-01,2643.3
2517,105,2024-09-01,2779.58
2518,105,2024-10-01,2792.56
2519,105,2024-11-01,2718.68
2520,105,2024-12-01,2754.48
2521,106,2023-01-01,2676.51
2522,106,2023-02-01,2553.51
2523,106,2023-03-01,2525.85
2524,106,2023-04-01,2652.88
2525,106,2023-05-01,2676.93
2526,106,2023-06-01,2578.98
2527,106,2023-07-01,2629.37
2528,106,2023-08-01,2645.87
2529,106,2023-09-01,2541.68
2530,106,2023-10-01,2554.53
2531,106,2023-11-01,2640.34
2532,106,2023-12-01,2663.05
2533,106,2024-01-01,2606.94
2534,106,2024-02-01,2534.81
2535,106,2024-03-01,2678.15
2536,106,2024-04-01,2552.25
2537,106,2024-05-01,2562.04
2538,106,2024-06-01,2595.92
2539,106,2024-07-01,2656.51
2540,106,2024-08-01,2621.5
2541,106,2024-09-01,2599.54
2542,106,2024-10-01,2601.96
2543,106,2024-11-01,2580.98
2544,106,2024-12-01,2606.71
2545,107,2023-01-01,727.2
2546,107,2023-02-01,838.85
2547,107,2023-03-01,865.75
2548,107,2023-04-01,796.13
2549,107,2023-05-01,873.0
2550,107,2023-06-01,843.46
2551,107,2023-07-01,941.45
2552,107,2023-08-01,932.33
2553,107,2023-09-01,830.39
2554,107,2023-10-01,846.14
2555,107,2023-11-01,849.98
2556,107,2023-12-01,831.1
2557,107,2024-01-01,863.43
2558,107,2024-02-01,815.77
2559,107,2024-03-01,797.15
2560,107,2024-04-01,884.82
2561,107,2024-05-01,885.16
2562,107,2024-06-01,813.46
2563,107,2024-07-01,898.45
2564,107,2024-08-01,822.1
2565,107,2024-09-01,866.34
2566,107,2024-10-01,894.7
2567,107,2024-11-01,852.0
2568,107,2024-12-01,876.42
2569,108,2023-01-01,1033.18
2570,108,2023-02-01,1049.18
2571,108,2023-03-01,1048.71
2572,108,2023-04-01,1021.67
2573,108,2023-05-01,1050.16
2574,108,2023-06-01,981.57
2575,108,2023-07-01,1034.44
2576,108,2023-08-01,1044.76
2577,108,2023-09-01,1046.19
2578,108,2023-10-01,1046.93
2579,108,2023-11-01,1055.91
2580,108,2023-12-01,1082.97
2581,108,2024-01-01,1102.73
