account_id,usage_month,active_users,api_calls,feature_events
69,2023-11-01,21,9296,5825
69,2023-12-01,28,7883,3984
69,2024-01-01,29,7832,5071
69,2024-02-01,26,10936,6029
69,2024-03-01,19,4266,4319
69,2024-04-01,35,16066,7197
69,2024-05-01,25,4653,2188
69,2024-06-01,22,9405,6560
69,2024-07-01,30,10682,3932
69,2024-08-01,21,10762,5836
69,2024-09-01,27,6896,5780
69,2024-10-01,28,6788,4058
69,2024-11-01,29,9296,6906
69,2024-12-01,28,8540,4987
70,2023-01-01,37,7814,3904
70,2023-02-01,40,12535,5724
70,2023-03-01,44,8374,7009
70,2023-04-01,32,6961,2888
70,2023-05-01,34,8488,5631
70,2023-06-01,38,6421,4528
70,2023-07-01,35,4672,3822
70,2023-08-01,33,14300,5229
70,2023-09-01,40,5504,6433
70,2023-10-01,43,4004,4153
70,2023-11-01,39,11933,4185
70,2023-12-01,35,8207,5132
70,2024-01-01,42,7686,6200
70,2024-02-01,33,7457,5982
70,2024-03-01,41,12554,3421
70,2024-04-01,34,12468,5049
70,2024-05-01,31,11374,4142
70,2024-06-01,45,14634,5724
70,2024-07-01,43,10194,5918
70,2024-08-01,44,10736,4693
70,2024-09-01,28,9750,5988
70,2024-10-01,41,11513,4350
70,2024-11-01,27,8514,4634
70,2024-12-01,35,11855,7382
71,2023-01-01,66,9349,4688
71,2023-02-01,66,7515,5144
71,2023-03-01,68,10629,5549
71,2023-04-01,68,4684,5764
71,2023-05-01,62,6712,3674
71,2023-06-01,68,9332,2981
71,2023-07-01,68,5681,5167
71,2023-08-01,67,12656,7138
71,2023-09-01,59,9842,4668
71,2023-10-01,68,10647,4576
71,2023-11-01,63,6650,6185
71,2023-12-01,68,12753,4627
71,2024-01-01,62,6765,5430
71,2024-02-01,60,15545,3430
71,2024-03-01,67,14700,5718
71,2024-04-01,66,7094,3341
71,2024-05-01,69,14518,4473
71,2024-06-01,60,2625,3823
71,2024-07-01,65,14797,5807
71,2024-08-01,67,8799,4300
71,2024-09-01,73,10602,2476
71,2024-10-01,62,7425,4344
71,2024-11-01,68,9677,4907
71,2024-12-01,72,7910,7237
72,2023-01-01,38,10267,4662
72,2023-02-01,42,11333,5520
72,2023-03-01,38,6631,8003
72,2023-04-01,39,12097,3070
72,2023-05-01,40,9618,5567
72,2023-06-01,28,10498,3620
72,2023-07-01,43,6891,3973
72,2023-08-01,40,6843,4429
72,2023-09-01,36,4500,6221
72,2023-10-01,35,9463,5903
72,2023-11-01,38,7524,5271
72,2023-12-01,47,6492,4819
72,2024-01-01,33,8820,5041
72,2024-02-01,37,8629,3310
72,2024-03-01,42,13167,3683
72,2024-04-01,38,11507,6454
72,2024-05-01,34,9493,5339
72,2024-06-01,41,2569,5601
72,2024-07-01,49,10349,3762
72,2024-08-01,39,15309,6091
72,2024-09-01,45,11069,4206
72,2024-10-01,40,9766,5659
72,2024-11-01,49,13355,3296
72,2024-12-01,43,12210,5742
73,2023-01-01,44,18742,3467
73,2023-02-01,42,10700,7540
73,2023-03-01,43,9202,6292
73,2023-04-01,47,8996,5678
73,2023-05-01,49,13091,6549
73,2023-06-01,49,10875,5256
73,2023-07-01,50,10165,4999
73,2023-08-01,53,14548,3190
73,2023-09-01,48,7933,4626
73,2023-10-01,50,12008,4865
73,2023-11-01,38,7104,6075
73,2023-12-01,34,13562,5625
73,2024-01-01,54,9404,2526
73,2024-02-01,50,13823,6109
73,2024-03-01,44,10260,4360
73,2024-04-01,43,12866,3562
73,2024-05-01,43,6687,3211
73,2024-06-01,48,13484,4778
73,2024-07-01,40,12519,7022
73,2024-08-01,44,8564,5618
73,2024-09-01,56,8440,3401
73,2024-10-01,51,12397,5007
73,2024-11-01,45,12983,5633
73,2024-12-01,44,10147,3377
74,2023-01-01,22,9213,4477
74,2023-02-01,18,10120,6073
74,2023-03-01,21,9530,5916
74,2023-04-01,21,8720,4850
74,2023-05-01,18,11515,4559
74,2023-06-01,17,15906,6127
74,2023-07-01,15,11712,5142
74,2023-08-01,20,10412,6427
74,2023-09-01,20,9813,6250
74,2023-10-01,20,10364,5376
74,2023-11-01,18,10027,4295
74,2023-12-01,15,7004,3329
74,2024-01-01,14,9477,5123
74,2024-02-01,17,2932,6889
74,2024-03-01,24,11337,7288
74,2024-04-01,14,15662,3841
74,2024-05-01,20,6178,5017
74,2024-06-01,20,9535,5856
74,2024-07-01,19,8432,4319
74,2024-08-01,23,8038,6098
74,2024-09-01,25,4993,6359
74,2024-10-01,29,10756,5718
74,2024-11-01,24,9173,5218
74,2024-12-01,12,10415,5597
75,2023-01-01,66,13196,4070
75,2023-02-01,61,15686,4819
75,2023-03-01,65,9798,4013
75,2023-04-01,72,8416,3647
75,2023-05-01,61,3994,4218
75,2023-06-01,59,11852,4191
75,2023-07-01,68,14195,5937
75,2023-08-01,62,10423,3170
75,2023-09-01,63,7418,5833
75,2023-10-01,76,11499,2610
75,2023-11-01,62,10367,5104
75,2023-12-01,60,10735,3508
75,2024-01-01,59,11937,3781
75,2024-02-01,66,5891,7117
75,2024-03-01,60,9329,5396
75,2024-04-01,61,10430,5690
75,2024-05-01,68,12374,4793
75,2024-06-01,63,17047,6139
75,2024-07-01,59,10299,4597
75,2024-08-01,63,6311,4505
75,2024-09-01,73,11737,2010
75,2024-10-01,70,13268,4568
75,2024-11-01,67,7421,4435
75,2024-12-01,71,9184,2756
76,2023-01-01,13,9764,6438
76,2023-02-01,14,8735,6254
76,2023-03-01,14,7749,6385
76,2023-04-01,14,10008,5213
76,2023-05-01,8,8417,5004
76,2023-06-01,13,13817,5260
76,2023-07-01,18,10028,6267
76,2023-08-01,15,10040,4984
76,2023-09-01,9,11520,4951
76,2023-10-01,11,13319,3499
76,2023-11-01,11,13083,5378
76,2023-12-01,13,10753,5215
76,2024-01-01,6,8952,6939
76,2024-02-01,10,9045,4350
76,2024-03-01,13,8250,5584
76,2024-04-01,14,12320,3738
76,2024-05-01,12,9322,5546
76,2024-06-01,10,12746,6423
76,2024-07-01,9,8527,4361
76,2024-08-01,27,8710,7013
76,2024-09-01,7,7031,4176
76,2024-10-01,9,9196,4149
76,2024-11-01,9,13475,6468
76,2024-12-01,18,11571,5111
77,2023-01-01,20,7140,5435
77,2023-02-01,17,7018,6383
77,2023-03-01,32,11179,6327
77,2023-04-01,21,5986,5734
77,2023-05-01,25,10215,4709
77,2023-06-01,27,7042,4071
77,2023-07-01,17,10254,3694
77,2023-08-01,19,7882,4687
77,2023-09-01,15,10261,6496
77,2023-10-01,23,14623,6600
77,2023-11-01,26,10224,5027
77,2023-12-01,26,8824,2740
77,2024-01-01,25,6606,3845
77,2024-02-01,23,9714,3305
77,2024-03-01,23,12898,3645
77,2024-04-01,29,5319,7540
77,2024-05-01,20,10436,2729
77,2024-06-01,22,10685,4896
77,2024-07-01,20,7160,6356
77,2024-08-01,23,14622,4368
77,2024-09-01,20,12446,3052
77,2024-10-01,16,13292,3593
77,2024-11-01,13,15605,3327
77,2024-12-01,23,10207,1627
78,2023-01-01,31,11345,5425
78,2023-02-01,37,8837,5855
78,2023-03-01,29,5768,3442
78,2023-04-01,25,13028,3182
78,2023-05-01,34,9202,4876
78,2023-06-01,39,8684,5733
78,2023-07-01,33,9543,7759
78,2023-08-01,25,13867,5787
78,2023-09-01,30,14887,2782
78,2023-10-01,30,6374,5494
78,2023-11-01,27,11299,4776
78,2023-12-01,30,11165,4677
78,2024-01-01,27,18404,4415
78,2024-02-01,21,7473,3479
78,2024-03-01,37,10964,5478
78,2024-04-01,31,9161,4554
78,2024-05-01,32,12506,5403
78,2024-06-01,35,11498,6061
78,2024-07-01,34,11076,6426
78,2024-08-01,29,7432,3576
78,2024-09-01,33,4438,5554
78,2024-10-01,32,13403,4193
78,2024-11-01,31,13366,6659
78,2024-12-01,29,10545,5353
79,2023-01-01,56,9212,6537
79,2023-02-01,45,8736,5537
79,2023-03-01,57,14058,6437
79,2023-04-01,53,13899,4143
79,2023-05-01,59,15431,6457
79,2023-06-01,55,9004,3165
79,2023-07-01,56,6654,4048
79,2023-08-01,49,8618,4966
79,2023-09-01,56,8198,6283
79,2023-10-01,53,7636,5271
79,2023-11-01,64,11005,4564
79,2023-12-01,47,9341,5281
79,2024-01-01,53,5003,3979
79,2024-02-01,62,14302,3936
79,2024-03-01,58,6464,6685
79,2024-04-01,56,12848,2941
79,2024-05-01,58,9976,6022
79,2024-06-01,59,10197,4279
79,2024-07-01,58,9819,3952
79,2024-08-01,50,5568,4387
79,2024-09-01,60,10533,4364
79,2024-10-01,59,7502,5114
79,2024-11-01,54,12337,3107
79,2024-12-01,50,5085,4688
80,2023-01-01,82,8483,4387
80,2023-02-01,80,13205,4893
80,2023-03-01,79,6769,6653
80,2023-04-01,86,11563,2498
80,2023-05-01,73,11838,4494
80,2023-06-01,82,11764,4152
80,2023-07-01,76,7318,4780
80,2023-08-01,73,13524,7539
80,2023-09-01,68,4230,4705
80,2023-10-01,68,10138,5898
80,2023-11-01,83,10604,4768
80,2023-12-01,66,10078,5085
80,2024-01-01,79,7874,4477
80,2024-02-01,68,3126,3669
80,2024-03-01,68,11010,4378
80,2024-04-01,73,7046,1120
80,2024-05-01,83,6999,4505
80,2024-06-01,68,12915,5172
80,2024-07-01,71,8823,7013
80,2024-08-01,75,9454,3870
80,2024-09-01,66,9519,5390
80,2024-10-01,81,3254,3649
80,2024-11-01,73,9989,4825
80,2024-12-01,75,11224,3916
81,2023-01-01,55,11300,4616
81,2023-02-01,59,14669,6119
81,2023-03-01,35,14736,5953
81,2023-04-01,61,13712,6894
81,2023-05-01,55,14046,7392
81,2023-06-01,52,5283,4631
81,2023-07-01,52,10224,3504
81,2023-08-01,42,7776,5969
81,2023-09-01,58,12749,6268
81,2023-10-01,50,4773,4453
81,2023-11-01,49,8508,5065
81,2023-12-01,53,12559,4666
81,2024-01-01,41,8551,5052
81,2024-02-01,57,8296,5615
81,2024-03-01,52,10131,6116
81,2024-04-01,47,8274,4985
81,2024-05-01,47,11524,4144
81,2024-06-01,52,9699,5257
81,2024-07-01,48,8982,5115
81,2024-08-01,52,9987,7046
81,2024-09-01,46,9807,3111
81,2024-10-01,52,6654,4666
81,2024-11-01,49,10842,4336
81,2024-12-01,48,14307,5341
82,2023-01-01,13,9247,6974
82,2023-02-01,14,7932,4178
82,2023-03-01,13,8216,3464
82,2023-04-01,10,7512,5709
82,2023-05-01,14,9378,6524
82,2023-06-01,22,9153,4242
82,2023-07-01,11,12078,4754
82,2023-08-01,14,7559,4076
82,2023-09-01,17,6053,6193
82,2023-10-01,13,9551,3395
82,2023-11-01,15,9015,4939
82,2023-12-01,23,10533,4046
82,2024-01-01,12,11785,6558
82,2024-02-01,17,12066,5731
82,2024-03-01,23,4151,5800
82,2024-04-01,20,5983,3937
82,2024-05-01,11,7813,4421
82,2024-06-01,17,12597,6297
82,2024-07-01,11,7465,6578
82,2024-08-01,19,10248,5568
82,2024-09-01,15,11573,4596
82,2024-10-01,17,5468,4174
82,2024-11-01,12,8876,3888
82,2024-12-01,13,5456,5658
83,2023-01-01,54,4884,3998
83,2023-02-01,56,8370,4163
83,2023-03-01,54,11030,3276
83,2023-04-01,57,7599,4978
83,2023-05-01,54,8418,3771
83,2023-06-01,53,14875,3365
83,2023-07-01,63,9220,5042
83,2023-08-01,49,7686,4396
83,2023-09-01,49,9373,4511
83,2023-10-01,64,6502,5123
83,2023-11-01,56,6789,5824
83,2023-12-01,53,2522,5791
83,2024-01-01,49,6856,5825
83,2024-02-01,53,12753,6452
83,2024-03-01,51,12379,4093
83,2024-04-01,66,7921,6231
83,2024-05-01,59,10948,4195
83,2024-06-01,54,3539,5269
83,2024-07-01,56,10400,1432
83,2024-08-01,48,7755,5349
83,2024-09-01,56,9489,5762
83,2024-10-01,49,11830,5569
83,2024-11-01,56,9453,7196
83,2024-12-01,57,7094,5297
84,2023-01-01,9,8235,6307
84,2023-02-01,7,2972,5359
84,2023-03-01,3,11611,6133
84,2023-04-01,6,14995,4785
84,2023-05-01,9,12414,4883
84,2023-06-01,9,8215,4492
84,2023-07-01,1,10724,5390
84,2023-08-01,11,12373,4658
84,2023-09-01,1,11298,6332
84,2023-10-01,9,13253,4745
84,2023-11-01,3,7789,4932
84,2023-12-01,5,10620,4844
84,2024-01-01,5,7669,6129
84,2024-02-01,6,9476,4103
84,2024-03-01,1,13923,5665
84,2024-04-01,1,12289,6106
84,2024-05-01,6,14794,5260
84,2024-06-01,1,11095,5293
84,2024-07-01,2,11720,2998
84,2024-08-01,10,7365,3818
84,2024-09-01,5,11298,5196
84,2024-10-01,2,8481,3640
84,2024-11-01,4,13225,4994
84,2024-12-01,10,14366,4294
85,2023-01-01,37,16513,6733
85,2023-02-01,29,11161,5000
85,2023-03-01,42,7765,3992
85,2023-04-01,34,8284,5978
85,2023-05-01,32,8132,2853
85,2023-06-01,43,13813,4607
85,2023-07-01,36,11359,6769
85,2023-08-01,40,7907,3057
85,2023-09-01,32,10219,4213
85,2023-10-01,38,8341,3730
85,2023-11-01,32,14687,6066
85,2023-12-01,46,11619,4484
85,2024-01-01,44,9900,5265
85,2024-02-01,37,1159,6925
85,2024-03-01,40,10989,4925
85,2024-04-01,38,8208,5739
85,2024-05-01,31,10558,5673
85,2024-06-01,37,11112,3810
85,2024-07-01,33,10710,5814
85,2024-08-01,28,11566,4348
85,2024-09-01,37,5981,3978
85,2024-10-01,42,10098,4540
85,2024-11-01,37,11467,5528
85,2024-12-01,37,13278,6164
86,2023-01-01,75,10163,5788
86,2023-02-01,74,13182,6079
86,2023-03-01,67,6742,4158
86,2023-04-01,77,5271,5473
86,2023-05-01,74,13487,5216
86,2023-06-01,66,7121,3581
86,2023-07-01,70,9451,3601
86,2023-08-01,80,6024,6615
86,2023-09-01,78,12694,4167
86,2023-10-01,74,6167,6093
86,2023-11-01,72,8772,3531
86,2023-12-01,60,6884,6335
86,2024-01-01,70,9492,5786
86,2024-02-01,82,13975,3833
86,2024-03-01,63,17078,7722
86,2024-04-01,73,6188,6155
86,2024-05-01,72,9661,6073
86,2024-06-01,74,6442,4610
86,2024-07-01,76,11530,5314
86,2024-08-01,77,8914,5214
86,2024-09-01,56,8651,5916
86,2024-10-01,71,8601,3750
86,2024-11-01,78,11645,5990
86,2024-12-01,64,9518,4663
87,2023-01-01,18,8151,4584
87,2023-02-01,24,4261,7132
87,2023-03-01,22,9873,6088
87,2023-04-01,12,8005,4854
87,2023-05-01,26,9860,5540
87,2023-06-01,17,11460,7012
87,2023-07-01,24,9755,5810
87,2023-08-01,22,11519,6334
87,2023-09-01,25,9618,5770
87,2023-10-01,18,7230,4676
87,2023-11-01,19,5015,6032
87,2023-12-01,6,18144,6802
87,2024-01-01,18,10028,5363
87,2024-02-01,17,10577,4827
87,2024-03-01,19,10544,3423
87,2024-04-01,20,10490,5154
87,2024-05-01,18,13413,4575
87,2024-06-01,21,13891,4904
87,2024-07-01,21,9710,6484
87,2024-08-01,18,13850,4875
87,2024-09-01,15,12038,4634
87,2024-10-01,23,1811,5006
87,2024-11-01,17,6810,4336
87,2024-12-01,17,9856,3359
88,2023-01-01,64,14098,5337
88,2023-02-01,67,13283,6483
88,2023-03-01,72,8502,4137
88,2023-04-01,66,12124,5930
88,2023-05-01,72,10034,5511
88,2023-06-01,58,16405,4596
88,2023-07-01,61,8959,4226
88,2023-08-01,59,8428,3361
88,2023-09-01,59,15846,5882
88,2023-10-01,67,13531,7200
88,2023-11-01,54,6310,4035
88,2023-12-01,60,9098,4463
88,2024-01-01,64,10105,4132
88,2024-02-01,52,7021,4340
88,2024-03-01,61,6610,4411
88,2024-04-01,57,9622,3712
88,2024-05-01,58,6073,4815
88,2024-06-01,58,12720,5487
88,2024-07-01,62,7607,5456
88,2024-08-01,66,10428,6924
88,2024-09-01,65,12740,5160
88,2024-10-01,66,7609,4449
88,2024-11-01,64,11026,5609
88,2024-12-01,68,5725,3830
89,2023-01-01,53,7826,9053
89,2023-02-01,54,9765,4381
89,2023-03-01,49,10090,5134
89,2023-04-01,49,9180,6613
89,2023-05-01,58,10756,3390
89,2023-06-01,54,14662,6643
89,2023-07-01,55,14267,5064
89,2023-08-01,55,7957,5350
89,2023-09-01,58,8231,3966
89,2023-10-01,52,9320,5778
89,2023-11-01,49,15155,3452
89,2023-12-01,58,7705,2844
89,2024-01-01,53,9236,3668
89,2024-02-01,43,9974,6171
89,2024-03-01,54,10170,5574
89,2024-04-01,51,5710,3294
89,2024-05-01,50,9518,6021
89,2024-06-01,55,11815,4663
89,2024-07-01,45,11236,5630
89,2024-08-01,40,7496,4170
89,2024-09-01,52,7589,4954
89,2024-10-01,50,9522,4140
89,2024-11-01,48,6759,5456
89,2024-12-01,54,7688,6824
90,2023-01-01,36,14590,4229
90,2023-02-01,27,11206,5298
90,2023-03-01,38,8073,4958
90,2023-04-01,35,9092,6009
90,2023-05-01,38,11829,4721
90,2023-06-01,36,6539,4555
90,2023-07-01,21,8229,4901
90,2023-08-01,40,9193,5417
90,2023-09-01,27,9829,2984
90,2023-10-01,31,9438,6531
90,2023-11-01,39,10054,4976
90,2023-12-01,34,8368,5512
90,2024-01-01,31,11779,4533
90,2024-02-01,42,12883,2992
90,2024-03-01,35,7433,2824
90,2024-04-01,32,17323,5731
90,2024-05-01,47,12487,4109
90,2024-06-01,36,11765,5525
90,2024-07-01,35,5470,8945
90,2024-08-01,37,9022,5136
90,2024-09-01,36,10368,6544
90,2024-10-01,37,6511,4806
90,2024-11-01,35,14271,6405
90,2024-12-01,38,6163,3528
91,2023-01-01,79,11008,4550
91,2023-02-01,76,8221,4971
91,2023-03-01,67,6696,4247
91,2023-04-01,85,7558,5216
91,2023-05-01,80,13893,6515
91,2023-06-01,78,8573,4203
91,2023-07-01,77,8697,5664
91,2023-08-01,81,11775,6511
91,2023-09-01,88,10373,6319
91,2023-10-01,77,13555,6273
91,2023-11-01,84,10282,4197
91,2023-12-01,72,9879,6839
91,2024-01-01,77,12355,6012
91,2024-02-01,77,13949,1509
91,2024-03-01,72,7253,4016
91,2024-04-01,80,10870,5472
91,2024-05-01,81,7149,3538
91,2024-06-01,80,8109,3115
91,2024-07-01,83,14185,6868
91,2024-08-01,79,11877,6643
91,2024-09-01,75,13332,5330
91,2024-10-01,83,10558,6555
91,2024-11-01,80,5548,6742
91,2024-12-01,74,13759,4891
92,2023-01-01,58,13404,5516
92,2023-02-01,55,11267,2583
92,2023-03-01,53,6651,5205
92,2023-04-01,47,6445,6925
92,2023-05-01,58,9987,5221
92,2023-06-01,51,11709,4188
92,2023-07-01,57,9240,4496
92,2023-08-01,53,8226,5394
92,2023-09-01,50,11405,6459
92,2023-10-01,49,9608,5553
92,2023-11-01,50,11392,5666
92,2023-12-01,58,8182,3868
92,2024-01-01,51,7096,5677
92,2024-02-01,47,16999,6555
92,2024-03-01,53,12602,3035
92,2024-04-01,65,8229,4855
92,2024-05-01,43,11458,3672
92,2024-06-01,53,8367,3706
92,2024-07-01,48,10677,3462
92,2024-08-01,49,11989,8122
92,2024-09-01,55,7248,4559
92,2024-10-01,53,8951,6083
92,2024-11-01,54,12723,4622
92,2024-12-01,59,9500,3834
93,2023-01-01,62,4525,4113
93,2023-02-01,48,17524,7168
93,2023-03-01,59,9008,7911
93,2023-04-01,53,12931,5215
93,2023-05-01,51,9244,4748
93,2023-06-01,55,11101,4962
93,2023-07-01,59,1099,5611
93,2023-08-01,55,13440,4922
93,2023-09-01,53,12957,6789
93,2023-10-01,50,10800,7014
93,2023-11-01,41,7929,6759
93,2023-12-01,57,11567,4461
93,2024-01-01,47,8226,6857
93,2024-02-01,48,10304,4095
93,2024-03-01,56,8383,4882
93,2024-04-01,43,5159,5009
93,2024-05-01,45,16315,2526
93,2024-06-01,47,10050,4561
93,2024-07-01,46,7126,3811
93,2024-08-01,50,15855,5093
93,2024-09-01,57,11520,6336
93,2024-10-01,38,9086,6568
93,2024-11-01,49,15287,6780
93,2024-12-01,49,8490,3783
94,2023-01-01,14,6302,5514
94,2023-02-01,10,11811,5753
94,2023-03-01,9,14649,5616
94,2023-04-01,21,7724,5746
94,2023-05-01,23,9704,7402
94,2023-06-01,18,13422,5351
94,2023-07-01,20,4986,5445
94,2023-08-01,14,7460,7092
94,2023-09-01,16,6990,4569
94,2023-10-01,11,14301,4165
94,2023-11-01,20,14068,4399
94,2023-12-01,20,6909,7934
94,2024-01-01,22,9422,4072
94,2024-02-01,17,8980,7343
94,2024-03-01,11,10404,4977
94,2024-04-01,17,9674,4860
94,2024-05-01,22,11826,5502
94,2024-06-01,2,10899,3013
94,2024-07-01,21,14423,3888
94,2024-08-01,16,8201,6482
94,2024-09-01,18,15184,5496
94,2024-10-01,19,10204,5981
94,2024-11-01,9,10256,4915
94,2024-12-01,21,9436,3753
95,2023-01-01,34,6751,2689
95,2023-02-01,37,11737,5560
95,2023-03-01,40,8004,3282
95,2023-04-01,33,8957,3989
95,2023-05-01,33,8165,2796
95,2023-06-01,31,6590,5277
95,2023-07-01,30,13334,6924
95,2023-08-01,37,5346,6806
95,2023-09-01,41,10056,6587
95,2023-10-01,31,4401,4087
95,2023-11-01,42,5526,4999
95,2023-12-01,34,8461,4467
95,2024-01-01,34,8313,3293
95,2024-02-01,35,13220,6043
95,2024-03-01,29,6246,4658
95,2024-04-01,41,11936,5844
95,2024-05-01,38,11262,5144
95,2024-06-01,37,8361,3302
95,2024-07-01,37,13713,3658
95,2024-08-01,38,15042,4997
95,2024-09-01,29,10369,4339
95,2024-10-01,30,11299,3075
95,2024-11-01,26,10057,4973
95,2024-12-01,35,15625,5125
96,2023-01-01,67,7073,5921
96,2023-02-01,62,10214,4869
96,2023-03-01,70,6070,2260
96,2023-04-01,63,11405,5182
96,2023-05-01,71,11312,4323
96,2023-06-01,53,9288,6233
96,2023-07-01,63,10084,5505
96,2023-08-01,59,11869,6964
96,2023-09-01,64,6612,4920
96,2023-10-01,53,11010,5542
96,2023-11-01,73,9418,5490
96,2023-12-01,60,8930,3169
96,2024-01-01,64,9084,5359
96,2024-02-01,61,10250,4599
96,2024-03-01,63,10241,5048
96,2024-04-01,68,9638,4580
96,2024-05-01,64,7856,4568
96,2024-06-01,75,7261,4665
96,2024-07-01,63,9258,4602
96,2024-08-01,66,4869,6244
96,2024-09-01,68,6271,2277
96,2024-10-01,60,9272,8096
96,2024-11-01,67,4577,4172
96,2024-12-01,64,10761,3422
97,2023-01-01,7,7847,3675
97,2023-02-01,9,12321,6009
97,2023-03-01,10,8507,5857
97,2023-04-01,9,10401,4265
97,2023-05-01,5,10221,7927
97,2023-06-01,9,8166,4001
97,2023-07-01,5,16531,4520
97,2023-08-01,12,8872,5313
97,2023-09-01,11,8284,4230
97,2023-10-01,16,12953,5948
97,2023-11-01,11,11378,7421
97,2023-12-01,8,11731,3258
97,2024-01-01,3,6397,6528
97,2024-02-01,1,8793,1407
97,2024-03-01,3,8527,6661
97,2024-04-01,9,7500,6279
97,2024-05-01,8,10112,3556
97,2024-06-01,3,7524,5055
97,2024-07-01,8,14632,5462
97,2024-08-01,1,10787,3259
97,2024-09-01,3,7563,4203
97,2024-10-01,1,10610,3307
97,2024-11-01,9,16710,3404
97,2024-12-01,6,2429,4638
98,2023-01-01,79,12161,5092
98,2023-02-01,80,17638,7054
98,2023-03-01,73,5646,4512
98,2023-04-01,71,11354,3582
98,2023-05-01,75,12514,4879
98,2023-06-01,71,13524,2745
98,2023-07-01,74,9875,5019
98,2023-08-01,76,11831,4957
98,2023-09-01,74,8777,4266
98,2023-10-01,79,8060,6016
98,2023-11-01,76,8436,5742
98,2023-12-01,72,11914,5255
98,2024-01-01,73,11585,5655
98,2024-02-01,81,12898,5589
98,2024-03-01,70,17345,3315
98,2024-04-01,80,11293,3591
98,2024-05-01,75,9763,6566
98,2024-06-01,72,9214,2196
98,2024-07-01,84,6788,5392
98,2024-08-01,75,9705,5971
98,2024-09-01,84,10754,5786
98,2024-10-01,77,13052,4444
98,2024-11-01,81,13331,6299
98,2024-12-01,72,9494,5287
99,2023-01-01,39,14784,4985
99,2023-02-01,47,8268,3407
99,2023-03-01,42,10657,5808
99,2023-04-01,46,11040,4595
99,2023-05-01,48,14448,5845
99,2023-06-01,50,10882,3196
99,2023-07-01,40,11364,4986
99,2023-08-01,48,15029,5871
99,2023-09-01,52,10284,4031
99,2023-10-01,45,7585,6869
99,2023-11-01,49,11561,6483
99,2023-12-01,35,11764,3427
99,2024-01-01,45,9064,5794
99,2024-02-01,47,14035,4277
99,2024-03-01,49,10486,3037
99,2024-04-01,41,9550,6334
99,2024-05-01,48,6497,4831
99,2024-06-01,56,10333,4607
99,2024-07-01,48,12290,4452
99,2024-08-01,48,9013,5863
99,2024-09-01,46,11445,4088
99,2024-10-01,41,12836,4904
99,2024-11-01,47,9080,6078
99,2024-12-01,42,9593,5943
100,2023-01-01,38,8428,7351
100,2023-02-01,34,6871,5442
100,2023-03-01,31,11302,4948
100,2023-04-01,33,7265,6188
100,2023-05-01,27,6673,5440
100,2023-06-01,41,8942,5841
100,2023-07-01,38,12444,4626
100,2023-08-01,27,3377,4684
100,2023-09-01,38,6627,5840
100,2023-10-01,28,10318,5849
100,2023-11-01,29,10511,4501
100,2023-12-01,36,10705,5067
100,2024-01-01,40,11986,4171
100,2024-02-01,32,9772,5096
100,2024-03-01,45,11112,2556
100,2024-04-01,30,4202,4604
100,2024-05-01,23,7385,3175
100,2024-06-01,34,10001,5363
100,2024-07-01,32,5817,5616
100,2024-08-01,42,11227,4488
100,2024-09-01,25,7275,5543
100,2024-10-01,38,10782,5959
100,2024-11-01,36,11519,4209
100,2024-12-01,33,7454,5020
101,2023-01-01,14,15036,3428
101,2023-02-01,15,14443,5910
101,2023-03-01,17,11763,6558
101,2023-04-01,7,5842,4992
101,2023-05-01,2,13691,6464
101,2023-06-01,10,8887,4913
101,2023-07-01,13,10381,5669
101,2023-08-01,12,12829,5535
101,2023-09-01,9,14005,3370
101,2023-10-01,12,12900,4132
101,2023-11-01,14,11630,3967
101,2023-12-01,12,9530,4337
101,2024-01-01,24,7710,6205
101,2024-02-01,11,6740,5123
101,2024-03-01,16,12761,6874
101,2024-04-01,27,10751,4204
101,2024-05-01,15,9201,6111
101,2024-06-01,6,17105,6027
101,2024-07-01,4,7872,5979
101,2024-08-01,18,6183,5855
101,2024-09-01,3,9731,6334
101,2024-10-01,10,5479,5175
101,2024-11-01,9,11888,3937
101,2024-12-01,9,3936,5203
102,2023-01-01,63,6434,5232
102,2023-02-01,69,9353,5321
102,2023-03-01,65,6387,7467
102,2023-04-01,61,11968,5923
102,2023-05-01,63,11820,5294
102,2023-06-01,56,9003,4264
102,2023-07-01,61,6087,6351
102,2023-08-01,72,12934,6524
102,2023-09-01,62,8091,4065
102,2023-10-01,67,10681,4907
102,2023-11-01,70,11214,3993
102,2023-12-01,60,12045,6250
102,2024-01-01,66,15690,6962
102,2024-02-01,66,7484,3428
102,2024-03-01,62,12259,7191
102,2024-04-01,66,13506,4705
102,2024-05-01,67,12470,2624
102,2024-06-01,61,12849,5329
102,2024-07-01,58,2709,4561
102,2024-08-01,63,7348,5171
102,2024-09-01,66,12012,2172
102,2024-10-01,57,9086,5686
102,2024-11-01,66,11415,4539
102,2024-12-01,62,7815,5921
103,2023-01-01,38,12550,5249
103,2023-02-01,42,8029,3373
103,2023-03-01,39,9009,2157
103,2023-04-01,42,12773,5680
103,2023-05-01,40,10140,4332
103,2023-06-01,43,14620,6162
103,2023-07-01,45,8521,5899
103,2023-08-01,34,9242,5700
103,2023-09-01,46,12009,5353
103,2023-10-01,42,11613,3856
103,2023-11-01,38,10185,5207
103,2023-12-01,33,11365,5927
103,2024-01-01,42,17123,4180
103,2024-02-01,41,8814,4908
103,2024-03-01,41,5779,4344
103,2024-04-01,42,13685,7642
